0.39789 0.11400 0.00268 0.00001 0.00000 0.11400 0.03266 0.00077 0.00000 0.00000 0.00268 0.00077 0.00002 0.00000 0.00000 0.00001 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.03266 0.11400 0.03266 0.00077 0.00000 0.11400 0.39789 0.11400 0.00268 0.00001 0.03266 0.11400 0.03266 0.00077 0.00000 0.00077 0.00268 0.00077 0.00002 0.00000 0.00000 0.00001 0.00000 0.00000 0.00000
0.00002 0.00077 0.00268 0.00077 0.00002 0.00077 0.03266 0.11400 0.03266 0.00077 0.00268 0.11400 0.39789 0.11400 0.00268 0.00077 0.03266 0.11400 0.03266 0.00077 0.00002 0.00077 0.00268 0.00077 0.00002
0.00000 0.00000 0.00000 0.00001 0.00000 0.00000 0.00002 0.00077 0.00268 0.00077 0.00000 0.00077 0.03266 0.11400 0.03266 0.00001 0.00268 0.11400 0.39789 0.11400 0.00000 0.00077 0.03266 0.11400 0.03266
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00001 0.00011 0.00008 0.00000 0.00000 0.00004 0.00039 0.00027
