0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00018 0.00015 0.00013 0.00010 0.00008
0.00213 0.00201 0.00188 0.00176 0.00163
0.00184 0.00196 0.00209 0.00220 0.00231
0.00012 0.00014 0.00017 0.00020 0.00024
0.00005 0.00004 0.00003 0.00002 0.00001
0.00773 0.00644 0.00533 0.00438 0.00358
0.09056 0.08543 0.08011 0.07467 0.06917
0.07807 0.08346 0.08867 0.09365 0.09831
0.00495 0.00600 0.00722 0.00864 0.01028
0.00017 0.00012 0.00009 0.00007 0.00005
0.02698 0.02246 0.01859 0.01529 0.01250
0.31609 0.29820 0.27962 0.26061 0.24143
0.27249 0.29129 0.30951 0.32688 0.34314
0.01728 0.02094 0.02521 0.03017 0.03589
0.00005 0.00004 0.00003 0.00002 0.00001
0.00773 0.00644 0.00533 0.00438 0.00358
0.09056 0.08543 0.08011 0.07467 0.06917
0.07807 0.08346 0.08867 0.09365 0.09831
0.00495 0.00600 0.00722 0.00864 0.01028
