0.00376 0.00333 0.00292 0.00256 0.00222
0.01148 0.01152 0.01148 0.01137 0.01120
0.00284 0.00322 0.00364 0.00409 0.00456
0.00006 0.00007 0.00009 0.00012 0.00015
0.00000 0.00000 0.00000 0.00000 0.00000
0.01312 0.01161 0.01021 0.00893 0.00776
0.04009 0.04019 0.04006 0.03969 0.03910
0.00990 0.01125 0.01270 0.01426 0.01592
0.00020 0.00025 0.00033 0.00041 0.00052
0.00000 0.00000 0.00000 0.00000 0.00000
0.00376 0.00333 0.00292 0.00256 0.00222
0.01148 0.01152 0.01148 0.01137 0.01120
0.00284 0.00322 0.00364 0.00409 0.00456
0.00006 0.00007 0.00009 0.00012 0.00015
0.00000 0.00000 0.00000 0.00000 0.00000
0.00009 0.00008 0.00007 0.00006 0.00005
0.00027 0.00027 0.00027 0.00027 0.00026
0.00007 0.00008 0.00009 0.00010 0.00011
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
