0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00001 0.00001 0.00001 0.00001 0.00001
0.00038 0.00034 0.00030 0.00027 0.00024
0.00087 0.00089 0.00090 0.00090 0.00090
0.00016 0.00019 0.00021 0.00024 0.00028
0.00000 0.00000 0.00000 0.00000 0.00000
0.00056 0.00045 0.00035 0.00028 0.00021
0.01603 0.01440 0.01287 0.01143 0.01009
0.03697 0.03765 0.03811 0.03835 0.03836
0.00689 0.00795 0.00912 0.01040 0.01179
0.00001 0.00000 0.00000 0.00000 0.00000
0.00196 0.00155 0.00123 0.00096 0.00075
0.05594 0.05027 0.04491 0.03988 0.03520
0.12904 0.13141 0.13302 0.13385 0.13389
0.02406 0.02776 0.03184 0.03631 0.04116
0.00000 0.00000 0.00000 0.00000 0.00000
0.00056 0.00045 0.00035 0.00028 0.00021
0.01603 0.01440 0.01287 0.01143 0.01009
0.03697 0.03765 0.03811 0.03835 0.03836
0.00689 0.00795 0.00912 0.01040 0.01179
