0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00002 0.00002 0.00001 0.00001 0.00001
0.00057 0.00051 0.00045 0.00040 0.00036
0.00130 0.00133 0.00134 0.00135 0.00135
0.00024 0.00028 0.00032 0.00037 0.00042
0.00000 0.00000 0.00000 0.00000 0.00000
0.00084 0.00067 0.00053 0.00041 0.00032
0.02404 0.02160 0.01930 0.01714 0.01513
0.05546 0.05648 0.05717 0.05752 0.05754
0.01034 0.01193 0.01369 0.01560 0.01769
0.00001 0.00001 0.00000 0.00000 0.00000
0.00294 0.00233 0.00184 0.00144 0.00112
0.08390 0.07540 0.06736 0.05982 0.05280
0.19357 0.19712 0.19954 0.20078 0.20084
0.03609 0.04164 0.04777 0.05446 0.06173
0.00000 0.00000 0.00000 0.00000 0.00000
0.00084 0.00067 0.00053 0.00041 0.00032
0.02404 0.02160 0.01930 0.01714 0.01513
0.05546 0.05648 0.05717 0.05752 0.05754
0.01034 0.01193 0.01369 0.01560 0.01769
