0.00002
0.00085
0.00270
0.00066
0.00001
0.00088
0.03615
0.11488
0.02815
0.00053
0.00306
0.12617
0.40097
0.09826
0.00186
0.00088
0.03615
0.11488
0.02815
0.00053
0.00002
0.00085
0.00270
0.00066
0.00001
