0.02589
0.11424
0.04010
0.00112
0.00000
0.09037
0.39874
0.13997
0.00391
0.00001
0.02589
0.11424
0.04010
0.00112
0.00000
0.00061
0.00269
0.00094
0.00003
0.00000
0.00000
0.00001
0.00000
0.00000
0.00000
