0.00002
0.00079
0.00268
0.00074
0.00002
0.00079
0.03348
0.11416
0.03145
0.00070
0.00277
0.11687
0.39846
0.10979
0.00244
0.00079
0.03348
0.11416
0.03145
0.00070
0.00002
0.00079
0.00268
0.00074
0.00002
