0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00001
0.00000
0.00000
0.00001
0.00050
0.00320
0.00150
0.00000
0.00025
0.02137
0.13612
0.06380
0.00000
0.00086
0.07459
0.47511
0.22268
