0.00002 0.00002 0.00002 0.00001 0.00001
0.00098 0.00088 0.00078 0.00069 0.00060
0.00271 0.00274 0.00276 0.00276 0.00274
0.00053 0.00060 0.00069 0.00078 0.00088
0.00001 0.00001 0.00001 0.00002 0.00002
0.00106 0.00084 0.00065 0.00051 0.00039
0.04172 0.03724 0.03306 0.02917 0.02560
0.11518 0.11652 0.11720 0.11720 0.11652
0.02233 0.02560 0.02917 0.03306 0.03724
0.00030 0.00039 0.00051 0.00065 0.00084
0.00370 0.00292 0.00228 0.00178 0.00138
0.14560 0.12999 0.11538 0.10182 0.08934
0.40202 0.40670 0.40906 0.40906 0.40670
0.07794 0.08934 0.10182 0.11538 0.12999
0.00106 0.00138 0.00178 0.00228 0.00292
0.00106 0.00084 0.00065 0.00051 0.00039
0.04172 0.03724 0.03306 0.02917 0.02560
0.11518 0.11652 0.11720 0.11720 0.11652
0.02233 0.02560 0.02917 0.03306 0.03724
0.00030 0.00039 0.00051 0.00065 0.00084
0.00002 0.00002 0.00002 0.00001 0.00001
0.00098 0.00088 0.00078 0.00069 0.00060
0.00271 0.00274 0.00276 0.00276 0.00274
0.00053 0.00060 0.00069 0.00078 0.00088
0.00001 0.00001 0.00001 0.00002 0.00002
