0.02282 0.01975 0.01699 0.01453 0.01235
0.11321 0.11103 0.10824 0.10489 0.10103
0.04399 0.04889 0.05401 0.05930 0.06472
0.00134 0.00169 0.00211 0.00263 0.00325
0.00000 0.00000 0.00001 0.00001 0.00001
0.07965 0.06894 0.05931 0.05072 0.04311
0.39514 0.38754 0.37781 0.36611 0.35262
0.15353 0.17063 0.18850 0.20698 0.22590
0.00467 0.00588 0.00737 0.00917 0.01133
0.00001 0.00002 0.00002 0.00003 0.00004
0.02282 0.01975 0.01699 0.01453 0.01235
0.11321 0.11103 0.10824 0.10489 0.10103
0.04399 0.04889 0.05401 0.05930 0.06472
0.00134 0.00169 0.00211 0.00263 0.00325
0.00000 0.00000 0.00001 0.00001 0.00001
0.00054 0.00046 0.00040 0.00034 0.00029
0.00266 0.00261 0.00255 0.00247 0.00238
0.00103 0.00115 0.00127 0.00139 0.00152
0.00003 0.00004 0.00005 0.00006 0.00008
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00001 0.00001 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
