0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00001 0.00001 0.00001 0.00001 0.00001
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00012 0.00010 0.00008 0.00007 0.00005
0.00212 0.00198 0.00183 0.00169 0.00156
0.00297 0.00313 0.00330 0.00345 0.00360
0.00000 0.00000 0.00000 0.00000 0.00000
0.00002 0.00002 0.00001 0.00001 0.00001
0.00505 0.00415 0.00340 0.00277 0.00225
0.09022 0.08407 0.07799 0.07206 0.06631
0.12624 0.13330 0.14013 0.14670 0.15297
0.00000 0.00000 0.00000 0.00000 0.00000
0.00008 0.00006 0.00004 0.00003 0.00002
0.01763 0.01450 0.01187 0.00968 0.00786
0.31491 0.29343 0.27223 0.25150 0.23144
0.44063 0.46526 0.48911 0.51203 0.53392
