0.01948
0.11035
0.04974
0.00178
0.00001
0.06799
0.38517
0.17361
0.00623
0.00002
0.01948
0.11035
0.04974
0.00178
0.00001
0.00046
0.00260
0.00117
0.00004
0.00000
0.00000
0.00001
0.00000
0.00000
0.00000
