0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00001
0.00000
0.00000
0.00010
0.00198
0.00313
0.00000
0.00002
0.00415
0.08407
0.13330
0.00000
0.00006
0.01450
0.29343
0.46526
