0.04992 0.04843 0.04684 0.04514 0.04335
0.01419 0.01560 0.01710 0.01867 0.02032
0.00033 0.00041 0.00050 0.00062 0.00077
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.01430 0.01388 0.01342 0.01293 0.01242
0.00407 0.00447 0.00490 0.00535 0.00582
0.00009 0.00012 0.00014 0.00018 0.00022
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00034 0.00033 0.00032 0.00030 0.00029
0.00010 0.00011 0.00012 0.00013 0.00014
0.00000 0.00000 0.00000 0.00000 0.00001
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
