0.02993 0.02621 0.02282 0.01975 0.01699
0.11562 0.11474 0.11321 0.11103 0.10824
0.03499 0.03935 0.04399 0.04889 0.05401
0.00083 0.00106 0.00134 0.00169 0.00211
0.00000 0.00000 0.00000 0.00000 0.00001
0.10445 0.09148 0.07965 0.06894 0.05931
0.40354 0.40050 0.39514 0.38754 0.37781
0.12212 0.13733 0.15353 0.17063 0.18850
0.00289 0.00369 0.00467 0.00588 0.00737
0.00001 0.00001 0.00001 0.00002 0.00002
0.02993 0.02621 0.02282 0.01975 0.01699
0.11562 0.11474 0.11321 0.11103 0.10824
0.03499 0.03935 0.04399 0.04889 0.05401
0.00083 0.00106 0.00134 0.00169 0.00211
0.00000 0.00000 0.00000 0.00000 0.00001
0.00070 0.00062 0.00054 0.00046 0.00040
0.00272 0.00270 0.00266 0.00261 0.00255
0.00082 0.00093 0.00103 0.00115 0.00127
0.00002 0.00002 0.00003 0.00004 0.00005
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00001 0.00001 0.00001 0.00001 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
