0.02341 0.02030 0.01750 0.01499 0.01277
0.11435 0.11235 0.10973 0.10654 0.10281
0.04240 0.04720 0.05224 0.05747 0.06285
0.00119 0.00151 0.00189 0.00235 0.00292
0.00000 0.00000 0.00001 0.00001 0.00001
0.08172 0.07086 0.06107 0.05233 0.04457
0.39913 0.39213 0.38299 0.37184 0.35886
0.14798 0.16475 0.18233 0.20059 0.21937
0.00417 0.00525 0.00659 0.00822 0.01018
0.00001 0.00001 0.00002 0.00003 0.00004
0.02341 0.02030 0.01750 0.01499 0.01277
0.11435 0.11235 0.10973 0.10654 0.10281
0.04240 0.04720 0.05224 0.05747 0.06285
0.00119 0.00151 0.00189 0.00235 0.00292
0.00000 0.00000 0.00001 0.00001 0.00001
0.00055 0.00048 0.00041 0.00035 0.00030
0.00269 0.00264 0.00258 0.00251 0.00242
0.00100 0.00111 0.00123 0.00135 0.00148
0.00003 0.00004 0.00004 0.00006 0.00007
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00001 0.00001 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
