0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00001 0.00001 0.00001 0.00001 0.00001
0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.00000
0.00005 0.00004 0.00003 0.00002 0.00002
0.00147 0.00133 0.00119 0.00107 0.00095
0.00319 0.00327 0.00332 0.00336 0.00338
0.00049 0.00057 0.00066 0.00076 0.00086
0.00000 0.00000 0.00000 0.00000 0.00000
0.00206 0.00164 0.00130 0.00103 0.00080
0.06267 0.05659 0.05080 0.04535 0.04025
0.13581 0.13897 0.14137 0.14300 0.14383
0.02099 0.02434 0.02806 0.03216 0.03665
0.00002 0.00001 0.00001 0.00001 0.00000
0.00720 0.00574 0.00454 0.00358 0.00280
0.21873 0.19751 0.17732 0.15829 0.14050
0.47403 0.48504 0.49344 0.49912 0.50201
0.07327 0.08495 0.09793 0.11224 0.12792
